instrument.name;measurement.date;measurement.id;waterquality.tsm;waterquality.chla;waterquality.kd;waterquality.cpc
WISPstation007;2018-08-23 09:00:04.882730;97386;12.2;22.1;1.6;26.7
WISPstation007;2018-08-23 09:15:04.851662;97395;12.5;21.9;1.7;27.4
WISPstation007;2018-08-23 09:30:05.760676;97405;12.1;22.2;1.6;27.1
WISPstation007;2018-08-23 09:45:05.784616;97413;13.4;23.0;1.9;30.7
WISPstation007;2018-08-23 10:00:04.854434;97420;13.8;23.6;2.0;31.7
WISPstation007;2018-08-23 10:15:05.766931;97429;13.2;23.6;1.9;33.0
WISPstation007;2018-08-23 10:30:05.752928;97441;12.8;23.4;1.9;29.7
WISPstation007;2018-08-23 10:45:04.852706;97448;13.6;24.4;1.9;32.3
WISPstation007;2018-08-23 11:00:05.294976;97458;12.7;24.4;1.8;31.4
WISPstation007;2018-08-23 11:15:05.678646;97467;12.8;24.9;1.8;32.4
WISPstation007;2018-08-23 11:30:04.869340;97476;15.1;25.9;2.1;37.9
WISPstation007;2018-08-23 11:45:05.782866;97485;13.2;25.7;1.8;34.4
WISPstation007;2018-08-23 12:00:05.661326;97494;12.8;26.2;1.7;33.6
WISPstation007;2018-08-23 12:15:05.664964;97503;13.7;26.9;1.8;36.9
WISPstation007;2018-08-23 12:30:05.784465;97512;13.4;27.0;1.8;35.8
WISPstation007;2018-08-23 12:45:04.827527;97520;13.3;27.9;1.7;36.3
WISPstation007;2018-08-23 13:00:06.452893;97530;13.3;26.5;1.9;36.2
WISPstation007;2018-08-23 13:15:05.678037;97539;13.5;27.0;1.9;36.9
WISPstation007;2018-08-23 13:30:05.744895;97548;13.0;26.4;1.8;36.2
WISPstation007;2018-08-23 13:45:05.796262;97557;13.2;26.9;1.8;36.5
WISPstation007;2018-08-23 14:00:04.817331;97566;13.2;27.0;1.8;36.4
WISPstation007;2018-08-23 14:15:04.867537;97575;15.2;24.4;2.4;39.0
WISPstation007;2018-08-23 14:30:05.707229;97585;12.3;27.7;1.7;38.2
WISPstation007;2018-08-23 14:45:04.900375;97591;7.9;21.9;1.6;35.1
WISPstation007;2018-08-23 15:00:05.205461;97600;13.4;29.2;1.7;42.5
WISPstation007;2018-08-23 15:15:05.175898;97609;16.7;32.2;1.8;45.0
WISPstation007;2018-08-23 15:30:05.766166;97621;13.3;29.7;1.6;42.9
WISPstation007;2018-08-23 15:45:05.730958;97625;13.2;30.9;1.6;43.3
WISPstation007;2018-08-23 16:00:05.216011;97633;11.9;30.1;1.5;42.3
WISPstation007;2018-08-23 16:15:05.319070;97641;13.5;30.5;1.6;45.2
WISPstation007;2018-08-23 16:30:05.364266;97653;14.9;32.1;1.6;45.7
WISPstation007;2018-08-23 16:45:05.162930;97662;17.6;35.4;1.9;53.8
WISPstation007;2018-08-23 17:00:05.301699;97671;17.3;37.5;2.0;58.4
WISPstation007;2018-08-24 04:00:05.360974;97745;18.8;52.0;2.1;87.5
WISPstation007;2018-08-24 05:00:05.127082;97751;26.6;45.7;2.5;79.4
WISPstation007;2018-08-24 05:15:05.169076;97757;22.4;41.9;2.1;70.4
WISPstation007;2018-08-24 05:30:05.268515;97762;20.3;38.3;2.0;63.9
WISPstation007;2018-08-24 05:45:05.276026;97767;19.0;37.0;1.9;59.0
WISPstation007;2018-08-24 06:00:05.095401;97775;18.0;36.9;1.9;56.7
WISPstation007;2018-08-24 06:15:04.854358;97784;16.8;35.5;1.9;56.1
WISPstation007;2018-08-24 06:30:05.717332;97790;16.6;35.7;1.9;55.2
WISPstation007;2018-08-24 06:45:05.476568;97803;15.6;34.1;1.8;51.9
WISPstation007;2018-08-24 07:00:04.920808;97812;15.5;34.5;1.8;54.9
WISPstation007;2018-08-24 07:15:04.822341;97821;15.3;34.5;1.9;53.7
WISPstation007;2018-08-24 07:30:05.603621;97830;15.6;34.5;2.0;55.4
WISPstation007;2018-08-24 07:45:04.868966;97839;15.3;35.3;1.9;55.5
WISPstation007;2018-08-24 08:00:04.815980;97848;14.8;33.8;1.9;55.8
WISPstation007;2018-08-24 08:15:05.691105;97856;15.3;34.3;2.0;54.6
WISPstation007;2018-08-24 08:30:05.711473;97866;16.1;36.4;2.0;57.5
WISPstation007;2018-08-24 08:45:04.921084;97874;19.3;33.5;2.7;62.1
WISPstation007;2018-08-24 09:00:05.671638;97883;17.8;35.6;2.4;59.6
WISPstation007;2018-08-24 09:15:04.846082;97892;14.3;33.7;2.0;55.0
WISPstation007;2018-08-24 09:30:04.838309;97901;14.9;35.2;2.0;55.1
WISPstation007;2018-08-24 09:45:04.839533;97910;15.0;36.8;1.9;56.4
WISPstation007;2018-08-24 10:00:04.826037;97917;14.0;35.5;1.9;54.4
WISPstation007;2018-08-24 10:15:05.721655;97928;14.1;35.2;1.9;55.2
WISPstation007;2018-08-24 10:30:05.764146;97937;13.6;33.5;1.9;55.5
WISPstation007;2018-08-24 10:45:05.767079;97946;14.4;34.7;1.9;54.7
WISPstation007;2018-08-24 11:00:04.810119;97955;13.5;33.6;1.8;52.4
WISPstation007;2018-08-24 11:15:04.920023;97964;14.2;33.5;1.8;51.3
WISPstation007;2018-08-24 11:30:04.865351;97973;15.0;33.6;2.0;54.7
WISPstation007;2018-08-24 11:45:04.833376;97981;12.2;35.5;1.6;48.6
WISPstation007;2018-08-24 12:00:04.837177;97991;13.8;33.0;1.9;53.9
WISPstation007;2018-08-24 12:15:05.762497;97998;13.1;34.2;1.7;52.1
WISPstation007;2018-08-24 12:30:04.914763;98006;14.4;31.7;1.9;51.8
WISPstation007;2018-08-24 12:45:05.128413;98018;17.5;34.3;2.2;55.3
WISPstation007;2018-08-24 13:00:05.256039;98027;21.9;39.6;3.0;68.9
WISPstation007;2018-08-24 13:15:04.892065;98035;18.1;35.9;2.2;59.6
WISPstation007;2018-08-24 13:30:05.252654;98046;15.2;34.7;1.9;59.6
WISPstation007;2018-08-24 13:45:05.726594;98054;14.9;32.3;2.1;56.6
WISPstation007;2018-08-24 14:00:05.698559;98060;15.3;36.8;1.9;62.7
WISPstation007;2018-08-24 14:15:05.256339;98072;13.5;41.0;1.5;58.7
WISPstation007;2018-08-24 14:30:05.842498;98080;15.5;34.5;2.2;62.5
WISPstation007;2018-08-24 14:45:05.203056;98087;16.2;36.1;2.2;64.9
WISPstation007;2018-08-24 15:00:05.243735;98098;16.2;41.9;2.1;70.1
WISPstation007;2018-08-24 15:15:05.119190;98108;16.1;36.0;2.2;62.7
WISPstation007;2018-08-24 15:30:04.885501;98114;16.0;42.6;2.0;71.7
WISPstation007;2018-08-24 15:45:05.252204;98119;15.9;33.6;2.2;60.9
WISPstation007;2018-08-24 16:00:05.289128;98135;25.2;38.0;3.3;71.4
WISPstation007;2018-08-24 16:15:05.338130;98142;16.7;40.8;2.0;62.4
WISPstation007;2018-08-24 16:30:05.290142;98153;18.7;35.2;2.4;63.7
WISPstation007;2018-08-24 16:45:05.362584;98161;17.6;35.7;2.3;63.1
WISPstation007;2018-08-25 04:00:04.919501;98242;12.1;9.9;1.9;21.7
WISPstation007;2018-08-25 05:00:04.944472;98247;10.2;10.5;1.9;20.4
WISPstation007;2018-08-25 05:15:05.207554;98254;8.4;9.8;1.5;17.9
WISPstation007;2018-08-25 05:30:05.182926;98260;8.7;9.9;1.6;19.3
WISPstation007;2018-08-25 05:45:04.841333;98264;9.8;10.2;1.8;21.2
WISPstation007;2018-08-25 06:00:05.663270;98269;7.9;9.8;1.4;17.7
WISPstation007;2018-08-25 06:15:05.417865;98278;10.2;10.4;1.9;22.0
WISPstation007;2018-08-25 06:30:05.398569;98288;8.0;9.6;1.3;14.7
WISPstation007;2018-08-25 06:45:05.177866;98296;7.7;9.0;1.2;15.3
WISPstation007;2018-08-25 07:00:05.162207;98306;9.4;10.2;1.6;17.7
WISPstation007;2018-08-25 07:15:04.844498;98316;8.9;9.8;1.5;15.8
WISPstation007;2018-08-25 07:30:05.263327;98324;9.2;9.7;1.5;16.4
WISPstation007;2018-08-25 07:45:05.375981;98334;9.9;9.9;1.7;19.0
WISPstation007;2018-08-25 08:00:05.406288;98342;8.2;9.2;1.3;14.7
WISPstation007;2018-08-25 08:15:05.299961;98350;9.3;10.0;1.6;17.3
WISPstation007;2018-08-25 08:30:05.260767;98358;8.8;9.2;1.4;15.3
WISPstation007;2018-08-25 08:45:05.186506;98369;7.6;8.2;1.0;9.5
WISPstation007;2018-08-25 09:00:05.183020;98380;9.8;9.0;1.5;13.8
WISPstation007;2018-08-25 09:15:04.841155;98384;10.2;9.1;1.6;16.7
WISPstation007;2018-08-25 09:30:05.308049;98394;8.6;8.9;1.2;12.8
WISPstation007;2018-08-25 09:45:04.916386;98403;10.0;12.7;1.6;24.0
WISPstation007;2018-08-25 10:00:05.192682;98411;9.4;16.1;1.4;29.8
WISPstation007;2018-08-25 10:15:05.403651;98425;9.7;15.7;1.4;27.0
WISPstation007;2018-08-25 10:30:04.895007;98434;9.7;13.9;1.5;24.3
WISPstation007;2018-08-25 10:45:04.793691;98443;8.4;14.8;1.2;21.7
WISPstation007;2018-08-25 11:00:05.743044;98447;10.4;15.8;1.8;31.6
WISPstation007;2018-08-25 11:15:05.298295;98460;8.5;11.6;1.3;18.4
WISPstation007;2018-08-25 11:30:05.732930;98466;11.3;13.2;2.1;27.6
WISPstation007;2018-08-25 11:45:05.409149;98477;10.6;16.8;1.8;30.4
WISPstation007;2018-08-25 12:00:05.131412;98487;9.4;17.9;1.5;30.9
WISPstation007;2018-08-25 12:15:05.250447;98496;12.0;17.2;2.1;35.6
WISPstation007;2018-08-25 12:30:04.930330;98500;7.3;16.4;0.9;20.6
WISPstation007;2018-08-25 12:45:05.303351;98511;9.9;16.7;1.7;31.9
WISPstation007;2018-08-25 13:00:05.266249;98524;8.5;17.0;1.3;29.3
WISPstation007;2018-08-25 13:15:04.834181;98529;12.4;14.6;2.3;33.9
WISPstation007;2018-08-25 13:30:05.257523;98538;8.4;13.6;1.4;26.7
WISPstation007;2018-08-25 13:45:05.273879;98547;9.6;13.3;1.7;28.0
WISPstation007;2018-08-25 14:00:05.937381;98556;10.0;14.4;1.8;29.8
WISPstation007;2018-08-25 14:15:05.374163;98565;9.7;15.3;1.6;27.8
WISPstation007;2018-08-25 14:30:05.194006;98575;9.4;14.2;1.6;27.9
WISPstation007;2018-08-25 14:45:05.187428;98587;9.1;13.4;1.5;23.7
WISPstation007;2018-08-25 15:00:05.659426;98593;9.1;13.9;1.4;21.9
WISPstation007;2018-08-25 15:15:05.371992;98605;9.8;15.0;1.5;25.6
WISPstation007;2018-08-25 15:30:05.708827;98611;8.9;14.8;1.3;23.3
WISPstation007;2018-08-25 15:45:05.259791;98619;8.8;14.5;1.3;22.8
WISPstation007;2018-08-25 16:00:05.311193;98628;9.7;15.0;1.5;27.0
WISPstation007;2018-08-25 16:15:05.186283;98637;8.7;14.6;1.3;24.7
WISPstation007;2018-08-25 16:30:05.295142;98646;8.8;15.4;1.3;27.1
WISPstation007;2018-08-25 16:45:05.390630;98655;9.6;16.7;1.2;28.1
WISPstation007;2018-08-25 17:00:05.208961;98666;9.9;18.0;1.5;31.0
WISPstation007;2018-08-26 05:15:05.452267;98753;14.6;21.0;2.2;38.9
WISPstation007;2018-08-26 05:30:04.843493;98757;13.9;20.6;1.9;36.3
WISPstation007;2018-08-26 05:45:05.429696;98762;13.3;21.9;1.6;33.9
WISPstation007;2018-08-26 06:00:05.387632;98766;13.6;20.1;1.8;35.9
WISPstation007;2018-08-26 06:15:05.354958;98776;13.7;20.4;1.9;38.0
WISPstation007;2018-08-26 06:30:05.062618;98784;12.5;19.5;1.9;37.8
WISPstation007;2018-08-26 06:45:05.190430;98796;12.4;20.3;1.8;37.9
WISPstation007;2018-08-26 07:00:04.846061;98805;12.5;19.0;1.9;37.5
WISPstation007;2018-08-26 07:15:04.964534;98813;13.1;20.0;1.9;36.1
WISPstation007;2018-08-26 07:30:04.903013;98824;13.2;19.9;2.0;35.2
WISPstation007;2018-08-26 07:45:04.914258;98832;11.7;21.3;1.7;38.4
WISPstation007;2018-08-26 08:00:05.726438;98841;11.1;20.4;1.6;37.0
WISPstation007;2018-08-26 08:15:05.716872;98851;12.4;20.2;1.8;37.2
WISPstation007;2018-08-26 08:30:05.713011;98859;11.7;21.2;1.8;39.2
WISPstation007;2018-08-26 08:45:04.808205;98869;11.9;21.5;1.8;39.1
WISPstation007;2018-08-26 09:00:05.441377;98877;12.5;21.5;1.9;39.9
WISPstation007;2018-08-26 09:15:04.888592;98885;11.6;21.2;1.8;39.1
WISPstation007;2018-08-26 09:30:05.436858;98895;12.7;21.0;1.9;39.1
WISPstation007;2018-08-26 09:45:05.426570;98905;11.6;21.2;1.7;38.2
WISPstation007;2018-08-26 10:15:04.826839;98923;11.6;22.2;1.7;38.8
WISPstation007;2018-08-26 10:30:04.849939;98931;13.4;22.1;2.1;41.7
WISPstation007;2018-08-26 10:45:04.847396;98941;10.7;22.4;1.6;38.3
WISPstation007;2018-08-26 11:00:04.891807;98949;11.9;21.6;1.8;41.6
WISPstation007;2018-08-26 11:15:04.913178;98959;12.8;20.9;2.1;44.0
WISPstation007;2018-08-26 11:30:04.847973;98968;12.0;21.4;1.8;40.0
WISPstation007;2018-08-26 11:45:04.852058;98974;13.1;20.7;2.2;42.5
WISPstation007;2018-08-26 12:00:05.188783;98986;12.0;21.4;1.8;41.7
WISPstation007;2018-08-26 12:15:04.920185;98995;11.4;20.8;1.7;41.5
WISPstation007;2018-08-26 12:30:05.696473;99000;10.5;22.1;1.5;40.8
WISPstation007;2018-08-26 12:45:05.164835;99013;12.1;22.7;1.8;41.8
WISPstation007;2018-08-26 13:00:05.704437;99018;11.0;23.6;1.5;43.3
WISPstation007;2018-08-26 13:15:05.261151;99029;12.5;21.6;1.9;42.7
WISPstation007;2018-08-26 13:30:04.941896;99039;14.0;21.7;2.2;43.6
WISPstation007;2018-08-26 13:45:05.428418;99044;11.6;19.1;1.7;33.9
WISPstation007;2018-08-26 14:00:05.302463;99055;12.4;18.7;1.8;34.3
WISPstation007;2018-08-26 14:15:05.373108;99067;13.1;19.5;2.0;38.1
WISPstation007;2018-08-26 14:30:04.915486;99076;11.8;21.0;1.7;38.0
WISPstation007;2018-08-26 14:45:05.728596;99082;13.4;21.7;2.0;41.9
WISPstation007;2018-08-26 15:00:05.277003;99090;11.9;21.5;1.8;39.6
WISPstation007;2018-08-26 15:15:05.092480;99103;13.3;22.0;1.9;40.4
WISPstation007;2018-08-26 15:30:05.462034;99108;12.8;21.4;2.0;44.0
WISPstation007;2018-08-26 15:45:05.381964;99118;12.7;21.9;2.0;45.3
WISPstation007;2018-08-26 16:15:05.340578;99139;11.1;22.9;1.7;37.8
WISPstation007;2018-08-26 16:30:05.770639;99144;13.3;22.6;1.8;42.7
WISPstation007;2018-08-26 16:45:05.243933;99153;9.5;23.8;1.0;40.5
WISPstation007;2018-08-26 17:00:05.314589;99163;9.1;None;0.2;15.8
WISPstation007;2018-08-27 04:00:04.812319;99233;13.8;15.0;2.1;32.3
WISPstation007;2018-08-27 05:00:05.160547;99239;16.1;14.4;1.3;21.4
WISPstation007;2018-08-27 05:15:04.917836;99246;11.4;15.0;1.1;24.9
WISPstation007;2018-08-27 05:30:04.776661;99250;11.4;13.0;1.3;19.7
WISPstation007;2018-08-27 05:45:05.272614;99257;11.1;12.7;1.3;17.1
WISPstation007;2018-08-27 06:00:05.744937;99262;11.6;14.1;1.4;20.5
WISPstation007;2018-08-27 06:15:05.711242;99270;12.0;13.5;1.5;21.0
WISPstation007;2018-08-27 06:30:05.282268;99282;10.6;14.6;1.4;21.7
WISPstation007;2018-08-27 06:45:04.883762;99287;10.7;15.1;1.5;23.8
WISPstation007;2018-08-27 07:00:05.127141;99298;10.6;15.6;1.5;26.1
WISPstation007;2018-08-27 07:15:04.778613;99306;10.8;14.5;1.6;25.3
WISPstation007;2018-08-27 07:30:04.779356;99312;10.7;13.7;1.6;23.3
WISPstation007;2018-08-27 07:45:05.247453;99326;9.3;12.9;1.4;21.5
WISPstation007;2018-08-27 08:00:04.934056;99335;11.2;14.3;1.5;21.8
WISPstation007;2018-08-27 08:15:04.822685;99343;10.9;15.8;1.5;25.8
WISPstation007;2018-08-27 08:45:05.144156;99363;11.0;14.4;1.7;26.3
WISPstation007;2018-08-27 09:00:04.894991;99372;10.9;15.2;1.8;29.0
WISPstation007;2018-08-27 09:15:04.822679;99380;10.2;15.5;1.6;28.9
WISPstation007;2018-08-27 09:30:04.851599;99387;11.1;15.6;1.8;29.2
WISPstation007;2018-08-27 09:45:04.912319;99394;10.1;14.9;1.6;26.9
WISPstation007;2018-08-27 10:00:04.859761;99403;11.9;15.0;2.1;31.4
WISPstation007;2018-08-27 10:30:04.780685;99422;11.7;15.5;2.0;29.1
WISPstation007;2018-08-27 10:45:04.904278;99430;9.8;14.3;1.7;25.0
WISPstation007;2018-08-27 11:00:05.262540;99440;8.0;14.0;1.4;24.5
WISPstation007;2018-08-27 11:15:04.775030;99448;5.3;12.7;1.3;24.8
WISPstation007;2018-08-27 11:30:05.717964;99452;8.1;13.3;1.5;24.4
WISPstation007;2018-08-27 11:45:05.250543;99464;6.7;13.8;1.0;21.4
WISPstation007;2018-08-27 12:00:05.330192;99472;8.0;15.1;1.3;26.1
WISPstation007;2018-08-27 12:15:05.642531;99480;7.4;14.9;1.2;24.7
WISPstation007;2018-08-27 12:30:04.881899;99488;7.2;15.0;1.2;24.3
WISPstation007;2018-08-27 12:45:05.673770;99507;7.3;14.9;1.1;23.5
WISPstation007;2018-08-27 13:00:05.745353;99516;7.5;14.6;1.3;23.2
WISPstation007;2018-08-27 13:15:04.956303;99525;7.9;14.8;1.3;23.0
WISPstation007;2018-08-27 13:30:05.687081;99533;7.8;14.0;1.2;21.0
WISPstation007;2018-08-27 13:45:05.486049;99540;7.7;13.8;1.2;21.3
WISPstation007;2018-08-27 14:00:05.257359;99551;7.8;14.3;1.3;22.0
WISPstation007;2018-08-27 14:15:05.764542;99558;8.4;13.9;1.4;24.1
WISPstation007;2018-08-27 14:30:05.318219;99566;7.6;15.2;1.2;22.8
WISPstation007;2018-08-27 14:45:05.759473;99575;7.2;13.9;1.3;24.7
WISPstation007;2018-08-27 15:00:05.301261;99584;7.4;15.6;1.1;21.8
WISPstation007;2018-08-27 15:15:05.281288;99594;8.9;15.7;1.3;26.5
WISPstation007;2018-08-27 15:30:05.470013;99602;9.7;15.9;1.4;27.2
WISPstation007;2018-08-27 15:45:05.184483;99613;8.8;15.7;1.2;24.6
WISPstation007;2018-08-27 16:00:04.899235;99621;8.1;15.3;1.1;21.0
WISPstation007;2018-08-27 16:15:05.349204;99631;9.0;16.3;1.2;25.5
WISPstation007;2018-08-27 16:30:05.266452;99640;9.4;16.7;1.3;29.3
WISPstation007;2018-08-27 16:45:05.143169;99649;11.4;17.8;1.8;36.7
WISPstation007;2018-08-27 17:00:04.870284;99658;8.8;15.3;1.2;24.9
WISPstation007;2018-08-28 04:00:05.058390;99731;14.1;23.7;2.0;43.3
WISPstation007;2018-08-28 05:00:05.559121;99737;11.9;25.1;1.5;42.0
WISPstation007;2018-08-28 05:15:05.791296;99742;14.5;25.0;2.1;46.2
WISPstation007;2018-08-28 05:30:05.716359;99747;15.3;22.8;2.3;46.5
WISPstation007;2018-08-28 05:45:05.218895;99751;14.4;24.2;2.1;45.8
WISPstation007;2018-08-28 06:00:05.789685;99756;11.8;26.1;1.5;41.9
WISPstation007;2018-08-28 06:15:05.259881;99768;14.4;25.7;2.1;48.7
WISPstation007;2018-08-28 06:30:05.541522;99775;12.8;26.6;1.8;47.4
WISPstation007;2018-08-28 06:45:05.307561;99783;15.2;24.0;2.3;49.9
WISPstation007;2018-08-28 07:00:05.216786;99791;16.6;23.9;2.3;47.6
WISPstation007;2018-08-28 07:15:05.209403;99801;16.4;25.7;2.1;46.1
WISPstation007;2018-08-28 07:30:05.304204;99812;16.9;26.0;2.3;49.9
WISPstation007;2018-08-28 07:45:05.322718;99818;14.2;26.9;1.7;45.3
WISPstation007;2018-08-28 08:00:05.109069;99828;17.7;26.3;2.4;51.7
WISPstation007;2018-08-28 08:15:05.309980;99837;17.3;26.7;2.3;49.4
WISPstation007;2018-08-28 08:30:05.194631;99847;16.3;30.0;2.2;54.7
WISPstation007;2018-08-28 08:45:05.205843;99855;18.0;27.7;2.3;51.5
WISPstation007;2018-08-28 09:00:05.334595;99867;16.2;27.5;2.1;50.9
WISPstation007;2018-08-28 09:15:04.941785;99876;15.8;28.5;2.0;51.8
WISPstation007;2018-08-28 09:30:05.551183;99880;20.1;27.1;2.7;54.5
WISPstation007;2018-08-28 09:45:05.313349;99890;16.9;28.4;2.3;55.4
WISPstation007;2018-08-28 10:00:05.233789;99902;15.3;26.8;2.2;53.0
WISPstation007;2018-08-28 10:15:05.738983;99911;16.8;27.2;2.4;54.5
WISPstation007;2018-08-28 10:30:05.744543;99920;12.3;29.3;1.7;52.7
WISPstation007;2018-08-28 10:45:05.769625;99928;14.0;26.6;2.2;53.2
WISPstation007;2018-08-28 11:00:04.896945;99939;11.1;29.2;1.5;49.4
WISPstation007;2018-08-28 11:15:05.719154;99947;13.1;26.8;1.9;51.2
WISPstation007;2018-08-28 11:30:04.905137;99956;10.7;27.5;1.6;47.8
WISPstation007;2018-08-28 11:45:04.816964;99966;11.5;29.1;1.6;49.7
WISPstation007;2018-08-28 12:00:05.503937;99973;11.9;28.6;1.8;52.5
WISPstation007;2018-08-28 12:15:04.801418;99983;12.1;29.8;1.7;53.4
WISPstation007;2018-08-28 12:30:04.783148;99992;11.4;30.3;1.6;54.5
WISPstation007;2018-08-28 12:45:05.726573;100000;12.4;27.8;1.9;55.6
WISPstation007;2018-08-28 13:00:04.796568;100010;12.3;28.3;2.0;55.1
WISPstation007;2018-08-28 13:15:04.897339;100017;10.6;26.2;1.9;48.6
WISPstation007;2018-08-28 13:30:04.908158;100026;15.5;28.6;2.5;63.2
WISPstation007;2018-08-28 13:45:05.756002;100031;12.0;29.1;1.9;55.2
WISPstation007;2018-08-28 14:00:05.241047;100040;12.1;29.3;1.9;55.9
WISPstation007;2018-08-28 14:15:05.351436;100055;11.0;27.2;1.8;49.6
WISPstation007;2018-08-28 14:30:04.901407;100061;14.2;29.5;2.3;62.0
WISPstation007;2018-08-28 14:45:05.197982;100071;14.2;27.7;2.2;57.1
WISPstation007;2018-08-28 15:00:05.256801;100082;11.7;27.6;2.0;53.5
WISPstation007;2018-08-28 15:15:04.909481;100091;13.1;28.6;1.8;52.6
WISPstation007;2018-08-28 15:30:04.881612;100097;11.8;27.8;1.7;51.9
WISPstation007;2018-08-28 15:45:05.263198;100107;15.2;29.9;2.3;62.8
WISPstation007;2018-08-28 16:00:05.263494;100115;14.8;26.8;2.4;57.4
WISPstation007;2018-08-28 16:15:05.254123;100126;19.1;32.5;3.2;89.7
WISPstation007;2018-08-28 16:30:05.281639;100135;18.4;31.4;3.0;86.9
WISPstation007;2018-08-28 16:45:05.249569;100143;12.1;30.2;1.6;56.5
WISPstation007;2018-08-28 17:00:05.759527;100153;12.2;30.8;1.6;60.4
WISPstation007;2018-08-29 05:00:05.220114;100230;8.9;10.1;1.0;16.3
WISPstation007;2018-08-29 05:15:05.301214;100236;7.7;9.0;0.9;13.1
WISPstation007;2018-08-29 05:30:05.373043;100241;6.9;8.1;0.8;12.0
WISPstation007;2018-08-29 05:45:05.303119;100246;6.4;7.6;0.8;10.4
WISPstation007;2018-08-29 06:00:05.167544;100251;5.9;6.8;0.8;10.3
WISPstation007;2018-08-29 06:15:05.219815;100261;5.6;7.1;0.8;9.9
WISPstation007;2018-08-29 06:30:05.274782;100272;5.3;7.3;0.8;9.6
WISPstation007;2018-08-29 06:45:05.906565;100280;5.1;6.7;0.8;8.5
WISPstation007;2018-08-29 07:00:05.165289;100290;5.0;6.4;0.9;8.9
WISPstation007;2018-08-29 07:15:05.305570;100295;4.9;6.7;0.9;9.2
WISPstation007;2018-08-29 07:30:05.305983;100305;4.5;6.4;0.9;7.7
WISPstation007;2018-08-29 07:45:05.308022;100318;5.0;7.4;1.0;11.4
WISPstation007;2018-08-29 08:00:05.757839;100324;4.5;6.9;0.9;7.8
WISPstation007;2018-08-29 08:15:05.154189;100334;8.3;10.4;1.9;26.8
WISPstation007;2018-08-29 08:30:04.878117;100344;5.2;7.6;1.0;14.5
WISPstation007;2018-08-29 08:45:05.207496;100352;4.3;6.4;0.8;10.7
WISPstation007;2018-08-29 09:00:05.226998;100361;4.3;6.7;0.9;10.5
WISPstation007;2018-08-29 09:15:05.279951;100369;5.0;7.8;1.0;12.0
WISPstation007;2018-08-29 09:30:05.333583;100380;4.9;7.4;1.0;11.3
WISPstation007;2018-08-29 09:45:05.211213;100386;4.4;6.7;0.9;10.0
WISPstation007;2018-08-29 10:00:05.243182;100398;4.4;6.8;0.9;9.4
WISPstation007;2018-08-29 10:15:04.808522;100407;4.3;6.6;0.9;9.1
WISPstation007;2018-08-29 10:30:05.738945;100415;4.5;6.7;0.9;7.7
WISPstation007;2018-08-29 10:45:05.219608;100425;4.5;7.3;1.0;8.9
WISPstation007;2018-08-29 11:00:05.712066;100435;4.3;6.8;1.0;9.5
WISPstation007;2018-08-29 11:15:05.745145;100444;4.0;5.7;1.0;8.8
WISPstation007;2018-08-29 11:30:04.854661;100452;4.0;6.1;0.9;7.4
WISPstation007;2018-08-29 11:45:05.749007;100461;4.1;6.2;0.9;8.0
WISPstation007;2018-08-29 12:00:05.774428;100469;4.1;6.7;0.9;8.0
WISPstation007;2018-08-29 12:15:05.290760;100479;5.0;8.1;1.1;14.4
WISPstation007;2018-08-29 12:30:05.717125;100489;5.3;9.1;1.2;14.2
WISPstation007;2018-08-29 12:45:04.777791;100498;4.8;8.3;1.0;10.7
WISPstation007;2018-08-29 13:00:05.763490;100506;5.1;8.1;1.1;10.0
WISPstation007;2018-08-29 13:15:05.759712;100514;5.1;8.0;1.1;11.2
WISPstation007;2018-08-29 13:30:05.133165;100524;5.1;7.9;1.1;10.7
WISPstation007;2018-08-29 13:45:05.361904;100534;4.9;7.4;1.0;10.5
WISPstation007;2018-08-29 14:00:04.858097;100539;5.0;7.6;0.9;12.0
WISPstation007;2018-08-29 14:15:05.218161;100548;4.5;7.2;0.7;9.6
WISPstation007;2018-08-29 14:30:05.316798;100561;5.7;8.7;1.1;14.9
WISPstation007;2018-08-29 14:45:04.809271;100569;5.7;9.3;1.1;16.1
WISPstation007;2018-08-29 15:00:04.850746;100575;7.3;10.9;1.7;25.4
WISPstation007;2018-08-29 15:15:05.350494;100586;5.3;7.4;0.9;11.6
WISPstation007;2018-08-29 15:30:05.244490;100594;4.6;6.6;0.8;10.6
WISPstation007;2018-08-29 15:45:05.196983;100603;4.7;6.3;0.9;12.8
WISPstation007;2018-08-29 16:00:05.209446;100610;4.9;6.9;0.8;10.6
WISPstation007;2018-08-29 16:15:05.277515;100620;4.9;6.8;0.7;9.9
WISPstation007;2018-08-29 16:30:05.366175;100629;5.5;7.2;0.7;12.5
WISPstation007;2018-08-29 16:45:04.856267;100639;5.2;7.6;0.6;14.1
WISPstation007;2018-08-29 17:00:05.739806;100649;5.1;8.7;0.6;22.2
WISPstation007;2018-08-30 05:00:05.003815;100726;12.2;16.8;1.3;29.5
WISPstation007;2018-08-30 05:15:05.178277;100734;11.2;16.1;1.3;25.4
WISPstation007;2018-08-30 05:30:05.256695;100739;10.6;14.6;1.3;22.9
WISPstation007;2018-08-30 05:45:05.284428;100743;9.5;14.1;1.2;20.2
WISPstation007;2018-08-30 06:00:05.288450;100747;9.4;14.0;1.2;19.5
WISPstation007;2018-08-30 06:15:05.210668;100760;8.6;13.5;1.1;18.1
WISPstation007;2018-08-30 06:30:05.023953;100764;8.8;13.9;1.2;17.1
